theta           phi             x                y                z                Bx               By               Bz
2.02683397E-01  2.47369500E+00  -8.56333535E+00  +6.75508378E+00  -4.47020100E-02  -1.94183422E-01  -2.37504607E-01  -3.15987575E-02
2.02683397E-01  2.52316890E+00  -8.89539811E+00  +6.32936103E+00  -8.69315889E-02  -1.77310774E-01  -2.49366443E-01  -3.29470360E-02
2.02683397E-01  2.57264280E+00  -9.19706815E+00  +5.88141430E+00  -1.30244696E-01  -1.60021454E-01  -2.60644364E-01  -3.28885647E-02
2.02683397E-01  2.62211670E+00  -9.46670212E+00  +5.41368689E+00  -1.71933829E-01  -1.42573499E-01  -2.71262248E-01  -3.14196145E-02
2.02683397E-01  2.67159060E+00  -9.70348173E+00  +4.92906284E+00  -2.09395956E-01  -1.25180006E-01  -2.81125615E-01  -2.85985993E-02
2.02683397E-01  2.72106450E+00  -9.90745751E+00  +4.43067617E+00  -2.40299069E-01  -1.08035686E-01  -2.90095266E-01  -2.45532993E-02
2.02683397E-01  2.77053840E+00  -1.00795194E+01  +3.92170422E+00  -2.62736756E-01  -9.13543098E-02  -2.98028696E-01  -1.94931207E-02
2.02683397E-01  2.82001230E+00  -1.02212894E+01  +3.40516356E+00  -2.75357967E-01  -7.53701665E-02  -3.04852849E-01  -1.37072929E-02
2.02683397E-01  2.86948620E+00  -1.03349414E+01  +2.88373034E+00  -2.77453571E-01  -6.02950650E-02  -3.10598370E-01  -7.54083558E-03
2.02683397E-01  2.91896010E+00  -1.04229738E+01  +2.35960751E+00  -2.68986684E-01  -4.62648865E-02  -3.15359942E-01  -1.36290795E-03
2.02683397E-01  2.96843400E+00  -1.04879695E+01  +1.83445410E+00  -2.50567417E-01  -3.33128243E-02  -3.19217174E-01  +4.45240105E-03
2.02683397E-01  3.01790790E+00  -1.05323768E+01  +1.30937813E+00  -2.23385217E-01  -2.13745389E-02  -3.22185421E-01  +9.53327944E-03
2.02683397E-01  3.06738180E+00  -1.05583255E+01  +7.84983876E-01  -1.89116266E-01  -1.03045144E-02  -3.24234708E-01  +1.35258814E-02
2.02683397E-01  3.11685570E+00  -1.05674792E+01  +2.61460538E-01  -1.49819156E-01  +1.13681995E-04  -3.25351588E-01  +1.61315250E-02
2.02683397E-01  3.16632960E+00  -1.05609198E+01  -2.61298246E-01  -1.07823428E-01  +1.01613454E-02  -3.25579851E-01  +1.71516527E-02
2.02683397E-01  3.21580350E+00  -1.05390664E+01  -7.83552012E-01  -6.56087470E-02  +2.01691898E-02  -3.24994716E-01  +1.65143677E-02
2.02683397E-01  3.26527740E+00  -1.05016378E+01  -1.30555668E+00  -2.56722333E-02  +3.04828189E-02  -3.23627544E-01  +1.42737776E-02
2.02683397E-01  3.31475130E+00  -1.04476728E+01  -1.82740579E+00  +9.61217940E-03  +4.14127087E-02  -3.21408405E-01  +1.05964966E-02
2.02683397E-01  3.36422520E+00  -1.03756128E+01  -2.34888568E+00  +3.81312503E-02  +5.31857844E-02  -3.18182738E-01  +5.74852926E-03
2.02683397E-01  3.41369910E+00  -1.02834390E+01  -2.86935977E+00  +5.81542600E-02  +6.59204877E-02  -3.13793758E-01  +7.68042183E-05
2.02683397E-01  3.46317300E+00  -1.01688455E+01  -3.38769217E+00  +6.84321650E-02  +7.96356112E-02  -3.08163967E-01  -6.02611123E-03
2.02683397E-01  3.51264690E+00  -1.00294280E+01  -3.90221484E+00  +6.82740653E-02  +9.42791505E-02  -3.01312430E-01  -1.21682660E-02
2.02683397E-01  3.56212080E+00  -9.86287857E+00  -4.41074019E+00  +5.76025084E-02  +1.09748351E-01  -2.93305130E-01  -1.79935234E-02
2.02683397E-01  3.61159470E+00  -9.66717760E+00  -4.91062148E+00  +3.69834346E-02  +1.25885010E-01  -2.84194927E-01  -2.31919563E-02
2.02683397E-01  3.66106860E+00  -9.44078087E+00  -5.39886340E+00  +7.61884688E-03  +1.42462544E-01  -2.74011730E-01  -2.74954171E-02
2.02683397E-01  3.71054250E+00  -9.18278594E+00  -5.87228099E+00  -2.87108937E-02  +1.59199696E-01  -2.62810753E-01  -3.06789106E-02
2.02683397E-01  3.76001640E+00  -8.89305799E+00  -6.32769596E+00  -6.97585406E-02  +1.75812886E-01  -2.50726182E-01  -3.25741752E-02
2.02683397E-01  3.80949030E+00  -8.57229212E+00  -6.76214922E+00  -1.12963210E-01  +1.92072195E-01  -2.37970312E-01  -3.30824001E-02
2.02683397E-01  3.85896420E+00  -8.22199898E+00  -7.17310382E+00  -1.55623966E-01  +2.07810824E-01  -2.24775582E-01  -3.21741290E-02
2.02683397E-01  3.90843810E+00  -7.84441646E+00  -7.55861564E+00  -1.95075542E-01  +2.22881045E-01  -2.11336068E-01  -2.98827925E-02
2.02683397E-01  3.95791200E+00  -7.44236120E+00  -7.91745643E+00  -2.28858119E-01  +2.37105400E-01  -1.97801196E-01  -2.63068477E-02
2.02683397E-01  4.00738590E+00  -7.01903630E+00  -8.24917708E+00  -2.54877692E-01  +2.50278760E-01  -1.84317980E-01  -2.16220642E-02
2.02683397E-01  4.05685980E+00  -6.57781039E+00  -8.55409937E+00  -2.71547852E-01  +2.62227044E-01  -1.71070826E-01  -1.60874783E-02
2.02683397E-01  4.10633370E+00  -6.12198764E+00  -8.83323012E+00  -2.77895763E-01  +2.72870208E-01  -1.58273104E-01  -1.00296984E-02
2.02683397E-01  4.15580760E+00  -5.65459563E+00  -9.08810650E+00  -2.73615750E-01  +2.82229293E-01  -1.46111969E-01  -3.81152429E-03
2.02683397E-01  4.20528150E+00  -5.17821957E+00  -9.32059826E+00  -2.59065260E-01  +2.90371135E-01  -1.34688127E-01  +2.19372623E-03
2.02683397E-01  4.25475540E+00  -4.69490078E+00  -9.53269850E+00  -2.35212095E-01  +2.97344778E-01  -1.23988896E-01  +7.61244645E-03
2.02683397E-01  4.30422930E+00  -4.20610098E+00  -9.72632627E+00  -2.03549808E-01  +3.03168471E-01  -1.13899505E-01  +1.20803397E-02
2.02683397E-01  4.35370320E+00  -3.71272236E+00  -9.90315010E+00  -1.65997003E-01  +3.07874263E-01  -1.04231880E-01  +1.52710990E-02
2.02683397E-01  4.40317711E+00  -3.21517091E+00  -1.00644328E+01  -1.24788727E-01  +3.11560281E-01  -9.47483573E-02  +1.69414015E-02
2.02683397E-01  4.45265101E+00  -2.71345439E+00  -1.02108988E+01  -8.23598469E-02  +3.14390200E-01  -8.51720252E-02  +1.69673846E-02
2.02683397E-01  4.50212491E+00  -2.20730967E+00  -1.03426336E+01  -4.12171184E-02  +3.16526296E-01  -7.51928133E-02  +1.53541069E-02
2.02683397E-01  4.55159881E+00  -1.69635344E+00  -1.04590302E+01  -3.80072954E-03  +3.18045512E-01  -6.44877632E-02  +1.22248601E-02
2.02683397E-01  4.60107271E+00  -1.18024497E+00  -1.05587975E+01  +2.76560636E-02  +3.18908047E-01  -5.27652050E-02  +7.80748625E-03
2.02683397E-01  4.65054661E+00  -6.58844940E-01  -1.06400314E+01  +5.12563018E-02  +3.19004823E-01  -3.98186917E-02  +2.41970860E-03
2.02683397E-01  4.70002051E+00  -1.32353631E-01  -1.07003395E+01  +6.55478796E-02  +3.18242972E-01  -2.55594601E-02  -3.55881801E-03
2.02683397E-01  4.74949441E+00  +3.98583945E-01  -1.07370015E+01  +6.96088131E-02  +3.16598349E-01  -1.00082904E-02  -9.73052688E-03
2.02683397E-01  4.79896831E+00  +9.32812956E-01  -1.07471502E+01  +6.31110620E-02  +3.14097975E-01  +6.73847019E-03  -1.57222832E-02
2.02683397E-01  4.84844221E+00  +1.46864778E+00  -1.07279690E+01  +4.63616717E-02  +3.10760331E-01  +2.45337232E-02  -2.12058482E-02
2.02683397E-01  4.89791611E+00  +2.00389920E+00  -1.06769005E+01  +2.03120944E-02  +3.06558166E-01  +4.31774408E-02  -2.58969155E-02
2.02683397E-01  4.94739001E+00  +2.53595327E+00  -1.05918577E+01  -1.34781832E-02  +3.01445467E-01  +6.24072048E-02  -2.95521451E-02
2.02683397E-01  4.99686391E+00  +3.06190086E+00  -1.04714185E+01  -5.29321846E-02  +2.95426421E-01  +8.19162982E-02  -3.19785997E-02
2.02683397E-01  5.04633781E+00  +3.57870873E+00  -1.03149766E+01  -9.55942887E-02  +2.88598488E-01  +1.01403910E-01  -3.30489082E-02
2.02683397E-01  5.09581171E+00  +4.08341383E+00  -1.01228215E+01  -1.38798322E-01  +2.81124771E-01  +1.20618168E-01  -3.27066446E-02
2.02683397E-01  5.14528561E+00  +4.57331859E+00  -9.89613952E+00  -1.79843968E-01  +2.73162722E-01  +1.39352009E-01  -3.09605733E-02
2.02683397E-01  5.19475951E+00  +5.04616653E+00  -9.63693773E+00  -2.16169353E-01  +2.64818319E-01  +1.57400542E-01  -2.78820121E-02
2.02683397E-01  5.24423341E+00  +5.50028120E+00  -9.34790336E+00  -2.45515772E-01  +2.56164964E-01  +1.74531094E-01  -2.36142553E-02
2.02683397E-01  5.29370731E+00  +5.93465197E+00  -9.03220945E+00  -2.66078619E-01  +2.47301271E-01  +1.90506142E-01  -1.83835589E-02
2.02683397E-01  5.34318121E+00  +6.34895277E+00  -8.69327990E+00  -2.76629989E-01  +2.38385716E-01  +2.05145322E-01  -1.24928099E-02
2.02683397E-01  5.39265511E+00  +6.74348785E+00  -8.33453753E+00  -2.76594659E-01  +2.29609136E-01  +2.18370298E-01  -6.29420760E-03
2.02683397E-01  5.44212901E+00  +7.11907435E+00  -7.95916896E+00  -2.66068765E-01  +2.21123237E-01  +2.30192017E-01  -1.58863828E-04
2.02683397E-01  5.49160291E+00  +7.47688393E+00  -7.56993824E+00  -2.45784745E-01  +2.12978539E-01  +2.40658661E-01  +5.53908554E-03
2.02683397E-01  5.54107681E+00  +7.81826773E+00  -7.16906555E+00  -2.17037313E-01  +2.05110403E-01  +2.49820471E-01  +1.04295130E-02
2.02683397E-01  5.59055071E+00  +8.14458045E+00  -6.75816928E+00  -1.81587720E-01  +1.97370423E-01  +2.57745800E-01  +1.41660155E-02
2.02683397E-01  5.64002461E+00  +8.45701016E+00  -6.33826059E+00  -1.41557907E-01  +1.89570514E-01  +2.64567026E-01  +1.64665835E-02
2.02683397E-01  5.68949851E+00  +8.75641677E+00  -5.90978006E+00  -9.93174726E-02  +1.81505653E-01  +2.70500366E-01  +1.71567962E-02
2.02683397E-01  5.73897241E+00  +9.04318670E+00  -5.47267269E+00  -5.73605521E-02  +1.72946039E-01  +2.75803032E-01  +1.61907133E-02
2.02683397E-01  5.78844631E+00  +9.31711822E+00  -5.02650029E+00  -1.81709722E-02  +1.63622434E-01  +2.80687727E-01  +1.36460947E-02
2.02683397E-01  5.83792021E+00  +9.57735535E+00  -4.57058786E+00  +1.59188112E-02  +1.53240978E-01  +2.85255592E-01  +9.71045574E-03
2.02683397E-01  5.88739411E+00  +9.82238212E+00  -4.10419261E+00  +4.28629907E-02  +1.41539237E-01  +2.89496149E-01  +4.66789414E-03
2.02683397E-01  5.93686801E+00  +1.00500770E+01  -3.62667755E+00  +6.10200086E-02  +1.28353057E-01  +2.93348157E-01  -1.12212295E-03
2.02683397E-01  5.98634191E+00  +1.02578164E+01  -3.13767073E+00  +6.92470142E-02  +1.13647177E-01  +2.96766793E-01  -7.26345630E-03
2.02683397E-01  6.03581581E+00  +1.04426154E+01  -2.63719678E+00  +6.69720692E-02  +9.74924409E-02  +2.99742362E-01  -1.33692391E-02
2.02683397E-01  6.08528971E+00  +1.06012974E+01  -2.12577316E+00  +5.42449875E-02  +8.00195808E-02  +3.02262970E-01  -1.90925058E-02
2.02683397E-01  6.13476361E+00  +1.07306910E+01  -1.60446633E+00  +3.17609613E-02  +6.13946462E-02  +3.04265897E-01  -2.41321262E-02
2.02683397E-01  6.18423751E+00  +1.08278493E+01  -1.07490216E+00  +8.44048276E-04  +4.18293555E-02  +3.05634287E-01  -2.82280229E-02
2.02683397E-01  6.23371141E+00  +1.08902787E+01  -5.39224582E-01  -3.66214926E-02  +2.15955964E-02  +3.06254425E-01  -3.11652255E-02
2.02683397E-01  6.28318531E+00  +1.09161500E+01  -2.67368564E-15  -7.83124504E-02  +1.00644748E-03  +3.06086923E-01  -3.27886806E-02
4.05366794E-01  0.00000000E+00  +1.08751442E+01  +0.00000000E+00  -1.53305741E-01  +2.39822274E-03  +3.07984077E-01  -3.07920083E-02
4.05366794E-01  4.94739001E-02  +1.08702353E+01  +5.38232146E-01  -1.95526704E-01  -1.83524097E-02  +3.06736550E-01  -3.18870626E-02
4.05366794E-01  9.89478001E-02  +1.08280502E+01  +1.07492211E+00  -2.38298345E-01  -3.89917944E-02  +3.04700727E-01  -3.16119106E-02
4.05366794E-01  1.48421700E-01  +1.07489069E+01  +1.60719000E+00  -2.78932905E-01  -5.92313819E-02  +3.01986266E-01  -2.99690703E-02
4.05366794E-01  1.97895600E-01  +1.06340036E+01  +2.13233140E+00  -3.14885112E-01  -7.88356361E-02  +2.98724326E-01  -2.70201627E-02
4.05366794E-01  2.47369500E-01  +1.04853390E+01  +2.64798627E+00  -3.43919965E-01  -9.75989278E-02  +2.95005945E-01  -2.28884848E-02
4.05366794E-01  2.96843400E-01  +1.03055704E+01  +3.15227777E+00  -3.64255941E-01  -1.15314024E-01  +2.90871727E-01  -1.77724614E-02
4.05366794E-01  3.46317300E-01  +1.00978136E+01  +3.64390384E+00  -3.74677213E-01  -1.31776048E-01  +2.86356545E-01  -1.19560408E-02
4.05366794E-01  3.95791200E-01  +9.86539927E+00  +4.12216694E+00  -3.74606587E-01  -1.46829812E-01  +2.81540717E-01  -5.79647418E-03
4.05366794E-01  4.45265101E-01  +9.61161153E+00  +4.58693589E+00  -3.64130905E-01  -1.60421137E-01  +2.76552386E-01  +3.12085196E-04
4.05366794E-01  4.94739001E-01  +9.33944950E+00  +5.03854781E+00  -3.43975779E-01  -1.72606163E-01  +2.71510331E-01  +5.97806577E-03
4.05366794E-01  5.44212901E-01  +9.05144137E+00  +5.47766818E+00  -3.15435468E-01  -1.83514124E-01  +2.66448538E-01  +1.08355118E-02
4.05366794E-01  5.93686801E-01  +8.74952692E+00  +5.90513004E+00  -2.80272145E-01  -1.93301610E-01  +2.61277310E-01  +1.45554215E-02
4.05366794E-01  6.43160701E-01  +8.43500553E+00  +6.32176881E+00  -2.40601230E-01  -2.02137459E-01  +2.55806154E-01  +1.68654647E-02
4.05366794E-01  6.92634601E-01  +8.10853701E+00  +6.72826134E+00  -1.98773579E-01  -2.10221299E-01  +2.49807975E-01  +1.75851987E-02
4.05366794E-01  7.42108501E-01  +7.77018338E+00  +7.12497396E+00  -1.57255519E-01  -2.17800743E-01  +2.43074146E-01  +1.66591894E-02
4.05366794E-01  7.91582401E-01  +7.41948675E+00  +7.51182672E+00  -1.18502031E-01  -2.25148324E-01  +2.35422078E-01  +1.41652687E-02
4.05366794E-01  8.41056301E-01  +7.05558493E+00  +7.88818740E+00  -8.48215855E-02  -2.32495893E-01  +2.26666039E-01  +1.02964000E-02
4.05366794E-01  8.90530201E-01  +6.67736421E+00  +8.25281276E+00  -5.82396963E-02  -2.39966602E-01  +2.16600956E-01  +5.33429379E-03
4.05366794E-01  9.40004101E-01  +6.28363905E+00  +8.60384934E+00  -4.03748118E-02  -2.47552636E-01  +2.05035627E-01  -3.73325395E-04
4.05366794E-01  9.89478001E-01  +5.87333925E+00  +8.93889491E+00  -3.23396208E-02  -2.55154834E-01  +1.91859550E-01  -6.43842252E-03
4.05366794E-01  1.03895190E+00  +5.44568197E+00  +9.25511023E+00  -3.46740757E-02  -2.62654186E-01  +1.77089518E-01  -1.24695074E-02
4.05366794E-01  1.08842580E+00  +5.00031162E+00  +9.54936612E+00  -4.73087127E-02  -2.69960311E-01  +1.60857458E-01  -1.81105013E-02
4.05366794E-01  1.13789970E+00  +4.53739923E+00  +9.81841414E+00  -6.95544845E-02  -2.77003155E-01  +1.43355619E-01  -2.30626641E-02
4.05366794E-01  1.18737360E+00  +4.05769983E+00  +1.00590762E+01  -1.00120650E-01  -2.83688232E-01  +1.24792190E-01  -2.70841349E-02
4.05366794E-01  1.23684750E+00  +3.56256673E+00  +1.02684502E+01  -1.37169985E-01  -2.89872370E-01  +1.05390896E-01  -2.99817481E-02
4.05366794E-01  1.28632140E+00  +3.05391816E+00  +1.04441185E+01  -1.78421089E-01  -2.95396878E-01  +8.54154756E-02  -3.16115172E-02
4.05366794E-01  1.33579530E+00  +2.53415225E+00  +1.05843354E+01  -2.21296887E-01  -3.00154761E-01  +6.51736820E-02  -3.18876010E-02
4.05366794E-01  1.38526920E+00  +2.00601346E+00  +1.06881654E+01  -2.63103675E-01  -3.04129314E-01  +4.49830906E-02  -3.07876800E-02
4.05366794E-01  1.43474310E+00  +1.47242426E+00  +1.07555549E+01  -3.01217898E-01  -3.07366333E-01  +2.51277021E-02  -2.83500663E-02
4.05366794E-01  1.48421700E+00  +9.36300913E-01  +1.07873357E+01  -3.33261752E-01  -3.09906424E-01  +5.84485981E-03  -2.46722616E-02
4.05366794E-01  1.53369090E+00  +4.00371713E-01  +1.07851601E+01  -3.57256955E-01  -3.11741453E-01  -1.26532267E-02  -1.99207306E-02
4.05366794E-01  1.58316480E+00  -1.32984801E-01  +1.07513674E+01  -3.71750247E-01  -3.12835141E-01  -3.01580305E-02  -1.43450880E-02
4.05366794E-01  1.63263870E+00  -6.61863713E-01  +1.06887831E+01  -3.75903119E-01  -3.13186554E-01  -4.64782392E-02  -8.27656769E-03
4.05366794E-01  1.68211260E+00  -1.18490302E+00  +1.06004697E+01  -3.69537018E-01  -3.12872662E-01  -6.14850178E-02  -2.09973737E-03
4.05366794E-01  1.73158650E+00  -1.70128941E+00  +1.04894634E+01  -3.53128195E-01  -3.12023339E-01  -7.51513165E-02  +3.78891746E-03
4.05366794E-01  1.78106040E+00  -2.21070349E+00  +1.03585357E+01  -3.27754210E-01  -3.10743318E-01  -8.75546697E-02  +9.01158808E-03
4.05366794E-01  1.83053430E+00  -2.71321751E+00  +1.02100074E+01  -2.95003392E-01  -3.09041322E-01  -9.88496844E-02  +1.32230194E-02
4.05366794E-01  1.88000820E+00  -3.20916236E+00  +1.00456242E+01  -2.56863949E-01  -3.06818900E-01  -1.09239876E-01  +1.61247000E-02
4.05366794E-01  1.92948210E+00  -3.69897794E+00  +9.86648883E+00  -2.15606756E-01  -3.03922960E-01  -1.18968585E-01  +1.74947356E-02
4.05366794E-01  1.97895600E+00  -4.18305656E+00  +9.67303760E+00  -1.73666676E-01  -3.00214871E-01  -1.28320956E-01  +1.72249626E-02
4.05366794E-01  2.02842990E+00  -4.66158687E+00  +9.46505672E+00  -1.33519041E-01  -2.95596289E-01  -1.37611355E-01  +1.53408979E-02
4.05366794E-01  2.07790380E+00  -5.13440876E+00  +9.24174047E+00  -9.75474884E-02  -2.89975012E-01  -1.47140345E-01  +1.19926186E-02
4.05366794E-01  2.12737770E+00  -5.60089491E+00  +9.00179831E+00  -6.79066342E-02  -2.83215838E-01  -1.57133461E-01  +7.42929585E-03
4.05366794E-01  2.17685160E+00  -6.05987523E+00  +8.74361001E+00  -4.63912531E-02  -2.75138172E-01  -1.67694687E-01  +1.97487423E-03
4.05366794E-01  2.22632550E+00  -6.50961522E+00  +8.46541511E+00  -3.43261903E-02  -2.65576780E-01  -1.78803517E-01  -3.99495556E-03
4.05366794E-01  2.27579940E+00  -6.94784888E+00  +8.16551351E+00  -3.24864941E-02  -2.54460291E-01  -1.90357601E-01  -1.00851088E-02
4.05366794E-01  2.32527330E+00  -7.37185921E+00  +7.84245383E+00  -4.10491181E-02  -2.41843135E-01  -2.02229698E-01  -1.59213970E-02
4.05366794E-01  2.37474720E+00  -7.77859654E+00  +7.49519378E+00  -5.95724091E-02  -2.27869209E-01  -2.14295502E-01  -2.11811015E-02
4.05366794E-01  2.42422110E+00  -8.16482903E+00  +7.12322715E+00  -8.70020365E-02  -2.12708468E-01  -2.26416390E-01  -2.56006281E-02
4.05366794E-01  2.47369500E+00  -8.52732290E+00  +6.72667579E+00  -1.21709870E-01  -1.96526967E-01  -2.38407734E-01  -2.89679740E-02
4.05366794E-01  2.52316890E+00  -8.86304615E+00  +6.30634157E+00  -1.61576742E-01  -1.79508485E-01  -2.50041709E-01  -3.11186546E-02
4.05366794E-01  2.57264280E+00  -9.16937819E+00  +5.86370690E+00  -2.04123583E-01  -1.61889217E-01  -2.61099271E-01  -3.19424535E-02
4.05366794E-01  2.62211670E+00  -9.44429810E+00  +5.40087479E+00  -2.46680850E-01  -1.43956424E-01  -2.71431010E-01  -3.13916168E-02
4.05366794E-01  2.67159060E+00  -9.68652765E+00  +4.92045070E+00  -2.86574910E-01  -1.26005322E-01  -2.80970429E-01  -2.94807772E-02
4.05366794E-01  2.72106450E+00  -9.89561597E+00  +4.42538055E+00  -3.21309823E-01  -1.08293992E-01  -2.89686979E-01  -2.62832861E-02
4.05366794E-01  2.77053840E+00  -1.00719611E+01  +3.91876345E+00  -3.48730714E-01  -9.10343303E-02  -2.97525181E-01  -2.19361822E-02
4.05366794E-01  2.82001230E+00  -1.02167625E+01  +3.40365544E+00  -3.67161349E-01  -7.44156052E-02  -3.04390479E-01  -1.66546554E-02
4.05366794E-01  2.86948620E+00  -1.03318979E+01  +2.88288112E+00  -3.75509211E-01  -5.86233057E-02  -3.10198538E-01  -1.07392190E-02
4.05366794E-01  2.91896010E+00  -1.04197307E+01  +2.35887332E+00  -3.73329507E-01  -4.38232567E-02  -3.14942390E-01  -4.55790790E-03
4.05366794E-01  2.96843400E+00  -1.04828696E+01  +1.83356208E+00  -3.60840436E-01  -3.01183491E-02  -3.18710766E-01  +1.49284806E-03
4.05366794E-01  3.01790790E+00  -1.05239191E+01  +1.30832667E+00  -3.38888174E-01  -1.75112597E-02  -3.21634457E-01  +7.02537196E-03
4.05366794E-01  3.06738180E+00  -1.05452536E+01  +7.84012011E-01  -3.08869293E-01  -5.89666272E-03  -3.23802918E-01  +1.16802143E-02
4.05366794E-01  3.11685570E+00  -1.05488383E+01  +2.60999325E-01  -2.72625984E-01  +4.92077638E-03  -3.25217672E-01  +1.51375701E-02
4.05366794E-01  3.16632960E+00  -1.05360997E+01  -2.60684145E-01  -2.32330202E-01  +1.52005158E-02  -3.25815742E-01  +1.71403569E-02
4.05366794E-01  3.21580350E+00  -1.05078393E+01  -7.81230357E-01  -1.90365642E-01  +2.52445976E-02  -3.25536486E-01  +1.75310295E-02
4.05366794E-01  3.26527740E+00  -1.04641861E+01  -1.30090071E+00  -1.49206798E-01  +3.53791320E-02  -3.24366740E-01  +1.62811500E-02
4.05366794E-01  3.31475130E+00  -1.04045880E+01  -1.81986983E+00  -1.11290364E-01  +4.59290384E-02  -3.22319472E-01  +1.34935979E-02
4.05366794E-01  3.36422520E+00  -1.03278544E+01  -2.33807389E+00  -7.88789564E-02  +5.71794569E-02  -3.19367446E-01  +9.38112542E-03
4.05366794E-01  3.41369910E+00  -1.02322568E+01  -2.85507855E+00  -5.39259496E-02  +6.93300664E-02  -3.15400338E-01  +4.24037490E-03
4.05366794E-01  3.46317300E+00  -1.01156849E+01  -3.36998204E+00  -3.79555563E-02  +8.24619712E-02  -3.10253818E-01  -1.57049112E-03
4.05366794E-01  3.51264690E+00  -9.97583945E+00  -3.88136477E+00  -3.19702479E-02  +9.65382784E-02  -3.03793357E-01  -7.65947633E-03
4.05366794E-01  3.56212080E+00  -9.81043785E+00  -4.38728837E+00  -3.63901381E-02  +1.11440386E-01  -2.95985639E-01  -1.36393523E-02
4.05366794E-01  3.61159470E+00  -9.61741058E+00  -4.88534140E+00  -5.10218386E-02  +1.27012976E-01  -2.86901826E-01  -1.91645411E-02
4.05366794E-01  3.66106860E+00  -9.39507751E+00  -5.37272720E+00  -7.50535084E-02  +1.43082264E-01  -2.76660087E-01  -2.39482607E-02
4.05366794E-01  3.71054250E+00  -9.14230105E+00  -5.84639140E+00  -1.07079289E-01  +1.59440779E-01  -2.65369181E-01  -2.77589277E-02
4.05366794E-01  3.76001640E+00  -8.85861235E+00  -6.30318678E+00  -1.45163347E-01  +1.75831484E-01  -2.53126405E-01  -3.04127750E-02
4.05366794E-01  3.80949030E+00  -8.54429767E+00  -6.74006614E+00  -1.86951984E-01  +1.91969215E-01  -2.40062655E-01  -3.17766582E-02
4.05366794E-01  3.85896420E+00  -8.20042679E+00  -7.15428363E+00  -2.29829894E-01  +2.07596898E-01  -2.26378533E-01  -3.17773111E-02
4.05366794E-01  3.90843810E+00  -7.82881202E+00  -7.54357973E+00  -2.71102602E-01  +2.22530143E-01  -2.12327962E-01  -3.04049294E-02
4.05366794E-01  3.95791200E+00  -7.43190250E+00  -7.90633008E+00  -3.08182244E-01  +2.36648424E-01  -1.98162499E-01  -2.77094874E-02
4.05366794E-01  4.00738590E+00  -7.01262821E+00  -8.24164592E+00  -3.38759435E-01  +2.49842891E-01  -1.84087292E-01  -2.38011288E-02
